customer_id,account_number,first_name,last_name,email,phone,aadhaar,pan,date_of_birth,address,city,state,pin_code,country,occupation,annual_income,marital_status,education,credit_score,account_balance,credit_default,housing_loan,personal_loan,kyc_status,account_type,account_opened_date,last_transaction_date
IND001357,6169153467,Rohan,Joshi,rohan.joshi814@gmail.com,+919826205043,8924 7793 7795,QBRZT6834Y,1949-03-29,"H.No. 960
Vohra Circle",Hyderabad,Maharashtra,416168,India,"Journalist, newspaper",1068881,Single,Professional,763,747088.96,yes,no,yes,VERIFIED,CURRENT,2025-04-21,2026-02-13
IND001358,8217660494,Priya,Gupta,priya.gupta573@gmail.com,+918378942185,3599 2531 8484,SHHMR7286B,1964-05-16,"11/918
Lata Zila",Pune,Telangana,171897,India,"Designer, interior/spatial",3825178,Single,Professional,844,953447.54,no,yes,yes,VERIFIED,CURRENT,2024-11-14,2026-01-25
IND001359,1336205289,Anjali,Desai,anjali.desai111@gmail.com,+918586664205,4352 3837 1716,FMJBB4110V,1984-03-11,"31/64
Kara Chowk",Jaipur,Telangana,841987,India,"Designer, blown glass/stained glass",2121447,Widowed,12th,805,566807.29,yes,yes,yes,PENDING,SALARY,2021-10-04,2026-01-24
IND001360,3641139705,Amit,Nair,amit.nair541@gmail.com,+918276267568,5642 8369 9515,DYYNY8418N,1957-07-02,"86
Iyer Nagar",Delhi,West Bengal,360535,India,"Teacher, special educational needs",2589830,Married,10th,828,194214.9,yes,yes,no,VERIFIED,SALARY,2021-02-18,2026-01-21
IND001361,6549535924,Sanjay,Verma,sanjay.verma285@gmail.com,+917639517610,7767 6029 5502,AIOUR4180Y,1987-07-31,"H.No. 035
Borra Marg",Kolkata,Karnataka,898622,India,Futures trader,4451561,Widowed,Post Graduate,672,414460.46,no,yes,no,PENDING,CURRENT,2019-12-05,2026-02-18
IND001362,6019806325,Vikram,Mehta,vikram.mehta398@gmail.com,+919261190849,8305 2446 6012,IMTGZ6487H,1991-01-15,"73/95
Bose",Lucknow,Delhi,949738,India,Energy engineer,3043380,Divorced,Post Graduate,756,276500.01,yes,yes,no,VERIFIED,SAVINGS,2018-08-29,2026-01-31
IND001363,4259899045,Rajesh,Verma,rajesh.verma868@gmail.com,+919385937308,7144 5395 7366,MNVZQ2046D,1966-02-17,"H.No. 089, Sridhar Nagar",Lucknow,Uttar Pradesh,290905,India,Conference centre manager,1466898,Married,12th,890,760716.51,yes,no,no,PENDING,SAVINGS,2025-04-28,2026-02-06
IND001364,6268019701,Amit,Malhotra,amit.malhotra213@gmail.com,+917989576780,8962 5421 1872,MVWCG9432N,1949-11-07,"H.No. 33
Doshi Ganj",Mumbai,Rajasthan,415413,India,"Development worker, community",4669010,Divorced,Post Graduate,806,206837.92,no,no,no,PENDING,SALARY,2023-05-10,2026-02-03
IND001365,9507891636,Sanjay,Malhotra,sanjay.malhotra846@gmail.com,+918977294594,9231 7313 1034,BLKCX3158M,1960-12-28,"H.No. 02, Bhatia Chowk",Pune,Rajasthan,783313,India,Mining engineer,3859698,Divorced,Graduate,858,227166.04,no,yes,yes,PENDING,SAVINGS,2016-07-26,2026-02-11
IND001366,7160671291,Anjali,Verma,anjali.verma198@gmail.com,+918079369917,5148 3909 1693,BJECV9357N,2004-03-04,"07, Iyengar Chowk",Delhi,Rajasthan,362206,India,"Engineer, civil (contracting)",4124476,Single,Graduate,620,3244.63,no,yes,yes,VERIFIED,SALARY,2019-08-20,2026-02-08
IND001367,7050955723,Rajesh,Sharma,rajesh.sharma643@gmail.com,+917435001664,4857 4666 6187,RKBRC5310G,1985-04-20,"H.No. 289, Bhat Circle",Pune,Karnataka,973417,India,"Designer, textile",1858644,Widowed,Post Graduate,760,695728.39,yes,yes,no,VERIFIED,CURRENT,2019-09-14,2026-01-26
IND001368,3353501624,Amit,Singh,amit.singh2@gmail.com,+918727486255,1664 9280 2268,XPBBL3475E,1978-06-03,"56/331
Gole Circle",Hyderabad,Delhi,654429,India,Purchasing manager,2542033,Divorced,Post Graduate,885,767432.38,no,no,no,VERIFIED,CURRENT,2020-06-24,2026-02-14
IND001369,9671305191,Deepika,Kumar,deepika.kumar185@gmail.com,+918509024636,8032 2567 2852,ZJGKQ4174B,1952-10-04,"H.No. 066
Varughese Marg",Ahmedabad,Tamil Nadu,106542,India,Chiropodist,4359918,Widowed,Graduate,613,181866.56,no,yes,yes,VERIFIED,SAVINGS,2022-03-03,2026-02-07
IND001370,7819007822,Priya,Verma,priya.verma295@gmail.com,+918456647682,4295 8535 2806,JOHEB5643H,1966-03-26,"43, Sachdev Zila",Jaipur,Delhi,739200,India,Newspaper journalist,1359136,Widowed,Graduate,677,789842.42,yes,no,no,PENDING,CURRENT,2024-02-26,2026-01-21
IND001371,1753911995,Rohan,Agarwal,rohan.agarwal207@gmail.com,+918725314932,2416 7780 6829,KQANY3384I,1963-11-01,"H.No. 232
Agrawal",Mumbai,Rajasthan,441692,India,"Conservation officer, historic buildings",3082978,Divorced,12th,765,429747.97,yes,yes,yes,PENDING,SALARY,2024-12-16,2026-01-28
IND001372,5913328324,Anil,Iyer,anil.iyer742@gmail.com,+918348986811,2847 1126 1126,LXVNR8986B,1954-09-06,"H.No. 093
Grewal Road",Mumbai,West Bengal,707175,India,Waste management officer,322987,Divorced,Post Graduate,588,761231.47,yes,yes,yes,PENDING,CURRENT,2023-03-12,2026-01-28
IND001373,6329745021,Deepika,Rao,deepika.rao819@gmail.com,+917805835986,4762 4790 1273,ULIQJ6237C,1973-09-01,"822, Wable Path",Lucknow,West Bengal,446918,India,Clinical molecular geneticist,4268485,Single,Post Graduate,847,261639.99,yes,yes,yes,VERIFIED,SAVINGS,2018-11-24,2026-01-22
IND001374,8230165698,Vikram,Kumar,vikram.kumar423@gmail.com,+919269119706,6477 6421 2808,SAEXB5990C,1978-12-30,"H.No. 65, Rastogi Road",Kolkata,Delhi,438683,India,IT sales professional,2856692,Single,Graduate,600,2398.76,yes,yes,no,PENDING,CURRENT,2016-08-14,2026-01-22
IND001375,9506273832,Kavita,Singh,kavita.singh208@gmail.com,+918022700569,1106 6172 8896,WYLWJ4170O,1967-09-14,"02, Bajaj Marg",Hyderabad,Maharashtra,103038,India,"Solicitor, Scotland",4832023,Divorced,10th,757,759622.33,no,yes,no,PENDING,SAVINGS,2022-07-20,2026-02-19
IND001376,2986087809,Rajesh,Nair,rajesh.nair849@gmail.com,+918157727749,8222 2007 2823,FKWWT3779R,1994-04-22,"105, Batra Ganj",Bangalore,Telangana,322475,India,Personnel officer,4248523,Single,Post Graduate,878,832596.01,no,no,yes,PENDING,CURRENT,2017-04-07,2026-01-26
IND001377,5453065610,Neha,Iyer,neha.iyer619@gmail.com,+917405418071,9086 4878 4915,AYWCB6687X,1977-07-05,"87
Varty Street",Pune,Gujarat,965397,India,Toxicologist,1004326,Widowed,Professional,830,148664.72,yes,no,yes,PENDING,CURRENT,2016-02-24,2026-02-05
IND001378,2288393548,Rajesh,Iyer,rajesh.iyer395@gmail.com,+918504894349,5849 6815 3445,XKSGL8652A,1977-07-19,"H.No. 25
Goswami Circle",Mumbai,Rajasthan,993902,India,Visual merchandiser,3506105,Divorced,10th,845,224007.72,yes,yes,no,VERIFIED,CURRENT,2017-10-10,2026-02-13
IND001379,2933451575,Amit,Nair,amit.nair595@gmail.com,+919841713757,3623 7728 1427,YEUVM2062D,1978-09-03,"382, Chowdhury Street",Bangalore,Uttar Pradesh,557294,India,Charity fundraiser,4599436,Single,10th,563,989352.29,yes,no,yes,VERIFIED,SALARY,2017-09-30,2026-02-09
IND001380,3386915852,Vikram,Agarwal,vikram.agarwal670@gmail.com,+919007267468,1802 1802 4216,EPWMV3753Q,1964-05-07,"342, Gala Road",Lucknow,Maharashtra,461471,India,"Psychologist, counselling",4694647,Widowed,Post Graduate,801,843694.02,yes,yes,no,PENDING,SAVINGS,2024-12-24,2026-02-15
IND001381,5118220866,Kavita,Verma,kavita.verma108@gmail.com,+919418788801,6502 7992 7573,JNAPO4314U,1984-05-31,"565
Mann Street",Jaipur,Gujarat,723510,India,Animal nutritionist,3336818,Widowed,Professional,607,990013.65,yes,yes,yes,VERIFIED,SAVINGS,2022-09-08,2026-01-23
IND001382,8142082313,Sneha,Gupta,sneha.gupta817@gmail.com,+918212508319,9694 3862 6762,BBPLD7953O,1999-03-08,"020, Buch Ganj",Kolkata,Tamil Nadu,949843,India,Occupational psychologist,4703526,Widowed,Post Graduate,646,331261.43,yes,yes,yes,PENDING,SALARY,2021-08-16,2026-01-21
IND001383,9505656654,Pooja,Reddy,pooja.reddy512@gmail.com,+918937575006,4911 7124 6457,URJGR4853L,1984-01-26,"53
Jain",Jaipur,West Bengal,733770,India,Production engineer,4239925,Single,12th,729,101825.09,yes,yes,yes,VERIFIED,SALARY,2019-10-16,2026-02-12
IND001384,3482189969,Rohan,Malhotra,rohan.malhotra153@gmail.com,+918638631521,9042 2833 2458,SNSSG4454L,1987-06-02,"71/48
Ganguly Path",Chennai,Telangana,811190,India,Electronics engineer,615174,Married,10th,675,752888.24,no,yes,yes,VERIFIED,SALARY,2020-06-24,2026-02-06
IND001385,8657614485,Rohan,Joshi,rohan.joshi383@gmail.com,+917997045743,4857 6397 6431,FNWFB3224T,2000-01-20,"71/58
Balay Road",Bangalore,Tamil Nadu,913225,India,Medical secretary,4904176,Widowed,Graduate,795,479389.85,yes,yes,yes,PENDING,SALARY,2023-05-24,2026-01-22
IND001386,6140937846,Deepika,Nair,deepika.nair764@gmail.com,+918582222285,3002 8406 4780,SFZEE4621C,1982-02-10,"H.No. 371, Maharaj Zila",Lucknow,Rajasthan,776110,India,Hotel manager,4159515,Widowed,Graduate,554,782876.58,no,no,no,VERIFIED,CURRENT,2018-04-14,2026-02-06
IND001387,8407833077,Anjali,Iyer,anjali.iyer800@gmail.com,+919416107731,2292 8515 5925,GCEVJ4468J,1966-01-12,"81
Chand Circle",Ahmedabad,Gujarat,316421,India,Occupational therapist,3233849,Married,Professional,589,22145.14,no,no,no,VERIFIED,SALARY,2024-10-29,2026-01-30
IND001388,1678266085,Amit,Malhotra,amit.malhotra634@gmail.com,+918166830557,9447 1567 4081,MSWLO6772N,1954-10-13,"H.No. 358, Sridhar",Ahmedabad,Karnataka,741530,India,"Designer, blown glass/stained glass",2452366,Married,12th,845,55440.96,no,no,yes,VERIFIED,CURRENT,2025-09-17,2026-02-15
IND001389,8554920648,Rahul,Verma,rahul.verma234@gmail.com,+919487686813,5466 5358 2739,BZWCA5912E,1980-11-13,"58/38, Grover Street",Lucknow,Rajasthan,917387,India,"Designer, interior/spatial",4275724,Divorced,Professional,648,316248.09,yes,yes,yes,VERIFIED,SALARY,2017-11-03,2026-01-29
IND001390,1488012783,Sanjay,Patel,sanjay.patel983@gmail.com,+917668398069,5020 7057 8344,KGQJZ9237U,1988-05-05,"28/963, Bakshi Road",Jaipur,Delhi,205639,India,Oncologist,1047865,Divorced,Post Graduate,569,847845.67,no,no,no,PENDING,SAVINGS,2021-03-07,2026-02-08
IND001391,3951141302,Rajesh,Patel,rajesh.patel394@gmail.com,+917804775593,5946 6477 6297,JNFAF3022H,2006-06-13,"75
Sen Street",Kolkata,Gujarat,843491,India,Hydrologist,2402692,Widowed,Professional,636,101290.32,yes,no,yes,PENDING,SAVINGS,2016-02-22,2026-01-24
IND001392,8157167779,Sanjay,Iyer,sanjay.iyer235@gmail.com,+918186247776,7306 7275 2016,ZTKIP1812X,1962-03-29,"991
Shroff Nagar",Hyderabad,Maharashtra,537382,India,Paediatric nurse,725501,Married,Professional,819,845894.66,yes,yes,no,VERIFIED,SAVINGS,2018-07-10,2026-01-27
IND001393,1573213451,Rohan,Singh,rohan.singh266@gmail.com,+919716166759,2399 3905 1007,FFJUD8988K,1977-11-12,"626, Rajagopal Marg",Pune,West Bengal,170647,India,"Engineer, biomedical",3512583,Single,Professional,722,407928.69,yes,no,no,VERIFIED,SAVINGS,2020-05-13,2026-02-07
IND001394,7162206659,Sneha,Nair,sneha.nair369@gmail.com,+917052969996,3301 9485 6579,TZCKN6234R,1949-12-09,"H.No. 26, Seshadri Zila",Hyderabad,Delhi,560581,India,Textile designer,1129666,Divorced,Post Graduate,830,128957.18,yes,no,yes,VERIFIED,SALARY,2018-09-20,2026-01-30
IND001395,4705641917,Amit,Kumar,amit.kumar659@gmail.com,+919944516695,2681 5638 3621,SSTIQ2849J,1975-04-24,"45/018, Lala Road",Delhi,Delhi,398051,India,"Civil engineer, contracting",357376,Single,12th,812,959551.4,no,yes,yes,VERIFIED,SAVINGS,2024-02-25,2026-02-01
IND001396,4052014028,Rohan,Gupta,rohan.gupta111@gmail.com,+918933699925,5947 1703 3492,BTQUJ6033N,1990-01-29,"H.No. 18
Karan",Bangalore,Uttar Pradesh,638433,India,"Designer, exhibition/display",4666874,Widowed,Post Graduate,736,605453.38,yes,yes,no,VERIFIED,SALARY,2017-05-02,2026-02-06
IND001397,8164111809,Priya,Singh,priya.singh973@gmail.com,+919605632017,2667 7821 6114,IWUSD6134G,2004-09-12,"H.No. 641
Kala Chowk",Kolkata,Karnataka,854264,India,Textile designer,1253609,Single,10th,600,150222.5,no,yes,yes,VERIFIED,CURRENT,2019-01-01,2026-02-13
IND001398,4296398330,Rohan,Agarwal,rohan.agarwal909@gmail.com,+918012850194,5748 3998 9898,IWAXE3417X,1996-10-01,"811
Ram",Jaipur,Tamil Nadu,513701,India,Medical laboratory scientific officer,1760921,Widowed,Post Graduate,591,611218.5,yes,yes,yes,VERIFIED,SAVINGS,2020-03-29,2026-02-14
IND001399,1682581939,Anil,Agarwal,anil.agarwal550@gmail.com,+918820687601,8225 1644 8343,PMAJY3205T,2002-01-28,"01
Upadhyay Road",Chennai,Telangana,783475,India,Health and safety adviser,4790111,Widowed,Post Graduate,752,905452.78,no,yes,no,PENDING,SAVINGS,2020-06-01,2026-02-14
IND001400,8087936019,Priya,Sharma,priya.sharma183@gmail.com,+918254613669,1848 1335 4950,GWBZL2196A,1967-07-08,"45/101
Dara Chowk",Ahmedabad,Rajasthan,251666,India,Textile designer,2679489,Widowed,12th,726,240334.77,no,no,no,VERIFIED,CURRENT,2024-07-22,2026-01-31
IND001401,6058963940,Kavita,Desai,kavita.desai865@gmail.com,+918865742153,4832 6227 4035,HRVDZ3773Z,1985-05-12,"41/789
Guha",Jaipur,Uttar Pradesh,704565,India,Training and development officer,1899911,Widowed,12th,893,607886.24,no,no,yes,PENDING,SALARY,2024-12-18,2026-02-08
IND001402,4764125171,Anil,Sharma,anil.sharma361@gmail.com,+918961117542,4784 2295 9537,TTLSH2159C,1948-01-02,"19/11, Gole Ganj",Chennai,West Bengal,814806,India,Telecommunications researcher,1869394,Single,12th,713,211918.71,no,yes,no,VERIFIED,CURRENT,2023-04-25,2026-02-09
IND001403,7423631389,Deepika,Nair,deepika.nair384@gmail.com,+917026327936,5874 5629 7545,GZLOM9266N,1994-01-07,"H.No. 77, Venkatesh",Mumbai,West Bengal,231329,India,"Scientist, research (medical)",893013,Married,Professional,555,802459.97,no,yes,no,VERIFIED,SALARY,2016-10-08,2026-02-09
IND001404,6724379222,Anjali,Reddy,anjali.reddy104@gmail.com,+917842434132,4095 1566 6364,TCLJD7774G,2000-06-22,"03/920
Bawa Path",Bangalore,Gujarat,215064,India,"Horticulturist, commercial",1134685,Single,Professional,760,472778.42,no,yes,yes,PENDING,SAVINGS,2023-02-23,2026-01-22
IND001405,8960730792,Rohan,Desai,rohan.desai752@gmail.com,+917130732366,5125 2063 9048,HPEEH5273E,1994-10-01,"H.No. 55
Dash Path",Pune,West Bengal,836165,India,Health and safety inspector,4384114,Widowed,10th,651,877695.69,yes,yes,yes,VERIFIED,SALARY,2023-09-22,2026-01-23
IND001406,6283064973,Priya,Iyer,priya.iyer968@gmail.com,+918319445903,8260 6245 3277,DCFOX6196S,1967-03-22,"42/388
Shanker Path",Delhi,West Bengal,356029,India,Oncologist,4477893,Married,10th,594,271103.87,yes,yes,yes,VERIFIED,SALARY,2022-01-24,2026-01-29
IND001407,5183251104,Arjun,Verma,arjun.verma56@gmail.com,+918855360396,6477 5250 1431,AHRDQ1306H,2002-08-15,"H.No. 559
Shankar Circle",Bangalore,West Bengal,412308,India,Estate agent,4889756,Divorced,10th,896,-10693.74,yes,yes,yes,VERIFIED,CURRENT,2021-07-09,2026-02-04
IND001408,9691878531,Priya,Rao,priya.rao90@gmail.com,+918923025936,1746 3207 9483,INCNU8710R,1952-01-12,"65/972, Chaudhuri Marg",Chennai,Rajasthan,772692,India,Geochemist,1906922,Married,10th,694,546265.61,no,yes,yes,VERIFIED,SAVINGS,2024-05-24,2026-02-07
IND001409,8148077877,Vikram,Singh,vikram.singh262@gmail.com,+917915021975,4357 6026 6004,EDBNL2086B,1968-01-27,"H.No. 22
Anand Path",Chennai,Maharashtra,408521,India,Clinical research associate,3614324,Single,10th,556,610456.48,yes,yes,yes,VERIFIED,CURRENT,2019-05-14,2026-02-18
IND001410,7748358690,Anjali,Gupta,anjali.gupta137@gmail.com,+917203259861,8739 3404 3095,VHTLN8606E,1966-04-09,"82/69
Chaudhary Zila",Ahmedabad,Delhi,612880,India,Chief Financial Officer,3468988,Single,Professional,857,885783.43,no,no,no,PENDING,CURRENT,2017-09-04,2026-02-19
IND001411,4714151179,Kavita,Iyer,kavita.iyer223@gmail.com,+919147917705,8870 8613 2252,EZGTR2376R,2007-05-20,"H.No. 25
Goel Circle",Pune,Telangana,744584,India,Occupational psychologist,4129160,Married,10th,692,482012.81,yes,yes,no,VERIFIED,SAVINGS,2018-05-26,2026-02-08
IND001412,7447997406,Neha,Reddy,neha.reddy952@gmail.com,+919189599852,2384 8475 4659,IDRRV1501P,1952-03-10,"91/53
Tella Chowk",Pune,West Bengal,916693,India,Architect,2914715,Single,12th,870,615365.7,yes,no,no,VERIFIED,SALARY,2020-04-26,2026-02-16
IND001413,8033266943,Anjali,Mehta,anjali.mehta245@gmail.com,+919841871971,7411 3297 1540,LIJTG4859S,1955-09-08,"H.No. 733
Vora Ganj",Hyderabad,Karnataka,569823,India,Equities trader,980737,Divorced,Graduate,565,940313.1,yes,no,no,PENDING,SAVINGS,2023-08-18,2026-01-31
IND001414,2525209388,Amit,Sharma,amit.sharma470@gmail.com,+919400552143,5572 4045 1903,VLLVU6705X,1955-01-12,"H.No. 30, Khurana",Ahmedabad,Gujarat,892473,India,Print production planner,2137486,Divorced,Graduate,694,933818.42,yes,no,no,PENDING,CURRENT,2023-03-10,2026-02-17
IND001415,4134974517,Kavita,Joshi,kavita.joshi999@gmail.com,+917454635657,1512 1634 8463,YEVVA5542A,1982-08-25,"28, Iyengar",Jaipur,Tamil Nadu,618510,India,Teaching laboratory technician,870852,Single,12th,701,372659.07,no,no,no,VERIFIED,CURRENT,2022-09-21,2026-02-02
IND001416,9527963265,Priya,Malhotra,priya.malhotra566@gmail.com,+918836198852,7698 8921 2340,QNIIE8100E,1993-03-26,"H.No. 65
Yogi Path",Mumbai,Tamil Nadu,415221,India,Farm manager,4473878,Single,Graduate,838,526044.71,no,yes,yes,VERIFIED,SAVINGS,2021-08-01,2026-02-16
IND001417,4344011063,Arjun,Iyer,arjun.iyer237@gmail.com,+918040187392,3572 6346 8589,YBWJV5812H,1969-06-09,"25/389, Bava Street",Ahmedabad,Maharashtra,586099,India,"Runner, broadcasting/film/video",2349118,Married,Graduate,742,642377.37,no,no,yes,VERIFIED,SALARY,2024-03-25,2026-02-15
IND001418,5220287391,Sanjay,Sharma,sanjay.sharma823@gmail.com,+918993025761,8246 9195 3338,IMSFJ8653A,1966-06-21,"35/83, Desai Chowk",Chennai,Tamil Nadu,996609,India,"Teacher, special educational needs",4724121,Single,10th,898,151231.78,yes,no,no,VERIFIED,SAVINGS,2017-01-15,2026-02-12
IND001419,9256330834,Sneha,Patel,sneha.patel706@gmail.com,+918627601216,7088 2587 9357,ZDFOL2321P,1987-04-01,"96
Chada Zila",Chennai,Maharashtra,122621,India,Advertising copywriter,2361336,Divorced,12th,785,234352.42,yes,no,no,PENDING,CURRENT,2025-08-30,2026-02-11
IND001420,6196845728,Rahul,Agarwal,rahul.agarwal142@gmail.com,+918353784115,2497 3536 4366,DCKID2088D,1983-03-06,"H.No. 72, Sanghvi Zila",Pune,Maharashtra,771170,India,Manufacturing systems engineer,1453506,Single,Post Graduate,555,463240.22,yes,no,yes,VERIFIED,SAVINGS,2017-04-01,2026-02-03
IND001421,1758217278,Anjali,Agarwal,anjali.agarwal692@gmail.com,+918328398928,5338 3686 7944,ZOUHX6988G,1983-11-29,"09/762
Chokshi Marg",Bangalore,Uttar Pradesh,378411,India,Production engineer,1441598,Divorced,Post Graduate,611,79878.24,no,yes,no,VERIFIED,CURRENT,2021-05-29,2026-02-16
IND001422,9956171306,Kavita,Kumar,kavita.kumar282@gmail.com,+918414978754,6154 4434 8185,YYKRE7577Q,1992-08-01,"H.No. 39
Jani Circle",Kolkata,Karnataka,854803,India,Cytogeneticist,3393248,Single,Professional,604,233197.09,no,yes,yes,VERIFIED,SAVINGS,2025-04-26,2026-02-18
IND001423,9830295842,Sneha,Gupta,sneha.gupta212@gmail.com,+919876181144,6460 3808 9322,QAKAZ9123K,1966-07-15,"05/91, Rana Zila",Jaipur,Maharashtra,621220,India,Bonds trader,4565441,Single,Professional,872,812343.19,yes,no,no,VERIFIED,SAVINGS,2025-02-23,2026-02-10
IND001424,7328037474,Anjali,Kumar,anjali.kumar501@gmail.com,+919071993883,5146 5673 5480,SMIZS5018B,1994-11-03,"33/922, Sachar Nagar",Chennai,Tamil Nadu,547886,India,"Research officer, trade union",2668202,Single,10th,772,-40855.43,yes,no,no,PENDING,SAVINGS,2018-03-03,2026-02-06
IND001425,6187859601,Kavita,Nair,kavita.nair474@gmail.com,+919549890978,4733 6761 5755,UZMAS2649E,1951-03-15,"96, Halder Marg",Ahmedabad,Delhi,123214,India,Public relations account executive,2432079,Single,Post Graduate,630,852693.57,no,no,yes,PENDING,SAVINGS,2018-06-29,2026-02-06
IND001426,9849550644,Priya,Desai,priya.desai854@gmail.com,+919639241492,4646 3315 5143,OAOSE7506E,1957-08-04,"H.No. 52, Wable Marg",Kolkata,Gujarat,800898,India,Forensic psychologist,1173697,Widowed,Graduate,653,80593.95,no,yes,yes,VERIFIED,CURRENT,2024-08-20,2026-01-25
IND001427,2276236347,Rahul,Nair,rahul.nair691@gmail.com,+919725678230,9331 9702 5237,IEORS6857E,1957-09-12,"33
Sabharwal Path",Hyderabad,Telangana,548140,India,Ceramics designer,1061730,Widowed,Professional,685,548404.26,no,no,no,VERIFIED,SALARY,2021-11-30,2026-02-11
IND001428,4761732432,Neha,Gupta,neha.gupta178@gmail.com,+918926831235,4162 2789 9077,WJVXV3354O,1996-04-19,"40/90, Balan Circle",Ahmedabad,Delhi,654784,India,Midwife,2217482,Married,12th,899,243852.59,yes,yes,yes,VERIFIED,CURRENT,2017-10-05,2026-01-29
IND001429,7338499924,Deepika,Nair,deepika.nair105@gmail.com,+918982856318,7695 5433 1498,YVIBI7380K,1945-04-03,"H.No. 564, Sura Nagar",Bangalore,Gujarat,204122,India,Tax inspector,977538,Married,Professional,743,192976.58,yes,yes,yes,VERIFIED,SAVINGS,2025-09-20,2026-02-08
IND001430,3590299216,Amit,Rao,amit.rao39@gmail.com,+919047960196,5783 6546 6841,FZQWE8247Y,2003-08-14,"397, Loyal Street",Bangalore,West Bengal,614188,India,Engineering geologist,4339275,Divorced,12th,655,606197.69,no,no,yes,VERIFIED,SALARY,2022-01-04,2026-01-25
IND001431,5137728353,Anil,Iyer,anil.iyer623@gmail.com,+918796286803,4065 2307 6647,DBAEM1023P,2004-06-26,"59/27, Kulkarni Street",Hyderabad,Rajasthan,893342,India,Database administrator,1685244,Single,Graduate,649,888735.5,no,no,no,VERIFIED,SAVINGS,2023-09-16,2026-01-22
IND001432,6826009951,Deepika,Iyer,deepika.iyer255@gmail.com,+917478453778,1431 6834 3973,ARSRG2073R,1987-06-21,"14/41, Sanghvi Path",Delhi,Rajasthan,332764,India,Education administrator,554352,Divorced,10th,793,603831.63,yes,no,no,VERIFIED,SAVINGS,2024-12-15,2026-01-29
IND001433,5247310542,Amit,Mehta,amit.mehta911@gmail.com,+918181790724,2403 6101 9473,KBYFV8436V,2006-05-26,"39, Ramesh Street",Ahmedabad,Gujarat,736000,India,Leisure centre manager,524817,Married,Post Graduate,828,701990.89,yes,yes,no,VERIFIED,SAVINGS,2023-11-15,2026-02-16
IND001434,4234859325,Rahul,Joshi,rahul.joshi535@gmail.com,+919509735018,5575 6688 3948,HTUWK7775Y,2001-09-27,"18
Gara Zila",Ahmedabad,Maharashtra,237788,India,Fine artist,2267776,Married,10th,717,801225.61,no,no,yes,PENDING,CURRENT,2022-05-11,2026-01-27
IND001435,1126942506,Pooja,Desai,pooja.desai172@gmail.com,+917844442910,1225 9614 9821,BZNAT5636C,1961-06-07,"605
Khatri Nagar",Lucknow,Rajasthan,452552,India,"Therapist, art",398878,Married,Graduate,612,944157.72,yes,yes,no,PENDING,CURRENT,2017-10-25,2026-02-15
